timestamp,OHLC_bfly,OHLC_bfnx,OHLC_bnus,OHLC_btrx,OHLC_cbse,OHLC_gmni,OHLC_itbi,OHLC_krkn,OHLC_lmax,OHLC_okcn,OHLC_stmp
2021-02-24 14:00:00,"{'Open': 49700.0, 'High': 49700.0, 'Low': 49282.8, 'Close': 49516.91}","{'Open': 49498.24, 'High': 49751.67, 'Low': 49135.91, 'Close': 49466.0}","{'Open': 49508.74, 'High': 49792.52, 'Low': 49186.83, 'Close': 49492.37}","{'Open': 49512.67, 'High': 49804.57, 'Low': 49189.59, 'Close': 49483.99}","{'Open': 49479.41, 'High': 49797.26, 'Low': 49156.93, 'Close': 49493.88}","{'Open': 49480.62, 'High': 49792.18, 'Low': 49155.52, 'Close': 49507.37}","{'Open': 49540.25, 'High': 49807.42, 'Low': 49200.25, 'Close': 49502.75}","{'Open': 49480.2, 'High': 49789.9, 'Low': 49168.0, 'Close': 49533.6}","{'Open': 49603.5, 'High': 49793.5, 'Low': 49169.0, 'Close': 49477.0}","{'Open': 49532.6, 'High': 49797.52, 'Low': 49174.28, 'Close': 49504.47}","{'Open': 49519.1, 'High': 49787.01, 'Low': 49125.84, 'Close': 49487.9}"
2021-02-24 14:30:00,"{'Open': 49344.0, 'High': 49344.0, 'Low': 48888.0, 'Close': 49026.73}","{'Open': 49487.0, 'High': 49664.78, 'Low': 48765.12, 'Close': 49408.0}","{'Open': 49490.4, 'High': 49681.3, 'Low': 48767.75, 'Close': 49434.82}","{'Open': 49529.67, 'High': 49670.77, 'Low': 48796.74, 'Close': 49473.14}","{'Open': 49483.59, 'High': 49675.57, 'Low': 48731.8, 'Close': 49428.93}","{'Open': 49507.37, 'High': 49664.24, 'Low': 48742.07, 'Close': 49424.75}","{'Open': 49520.5, 'High': 49691.5, 'Low': 48777.38, 'Close': 49427.25}","{'Open': 49533.6, 'High': 49665.4, 'Low': 48749.12, 'Close': 49434.3}","{'Open': 49544.5, 'High': 49663.5, 'Low': 48747.5, 'Close': 49443.5}","{'Open': 49495.5, 'High': 49668.45, 'Low': 48797.43, 'Close': 49416.13}","{'Open': 49506.05, 'High': 49664.18, 'Low': 48748.4, 'Close': 49432.76}"
2021-02-24 15:00:00,"{'Open': 49085.09, 'High': 49127.37, 'Low': 48517.6, 'Close': 48971.42}","{'Open': 49410.0, 'High': 49654.48, 'Low': 48411.3, 'Close': 49166.5}","{'Open': 49426.74, 'High': 49642.59, 'Low': 48482.3, 'Close': 49180.81}","{'Open': 49445.43, 'High': 49670.73, 'Low': 48520.21, 'Close': 49199.9}","{'Open': 49428.37, 'High': 49641.29, 'Low': 48500.0, 'Close': 49178.48}","{'Open': 49435.86, 'High': 49659.06, 'Low': 48483.78, 'Close': 49170.86}","{'Open': 49433.25, 'High': 49640.0, 'Low': 48495.75, 'Close': 49149.25}","{'Open': 49433.2, 'High': 49653.5, 'Low': 48501.6, 'Close': 49174.9}","{'Open': 49441.5, 'High': 49639.0, 'Low': 48459.5, 'Close': 49148.0}","{'Open': 49385.65, 'High': 49623.65, 'Low': 48513.72, 'Close': 49177.27}","{'Open': 49430.41, 'High': 49643.07, 'Low': 48492.06, 'Close': 49181.8}"
2021-02-24 15:30:00,"{'Open': 49304.15, 'High': 49321.43, 'Low': 49304.15, 'Close': 49321.43}","{'Open': 49143.33, 'High': 49840.0, 'Low': 48956.7, 'Close': 49831.0}","{'Open': 49176.97, 'High': 49872.75, 'Low': 49020.18, 'Close': 49844.79}","{'Open': 49180.0, 'High': 49877.06, 'Low': 49057.64, 'Close': 49877.06}","{'Open': 49170.05, 'High': 49877.61, 'Low': 49023.21, 'Close': 49850.23}","{'Open': 49170.86, 'High': 49885.97, 'Low': 49010.67, 'Close': 49869.66}","{'Open': 49149.0, 'High': 49874.5, 'Low': 49060.25, 'Close': 49862.5}","{'Open': 49174.7, 'High': 49903.64, 'Low': 49020.6, 'Close': 49850.0}","{'Open': 49124.0, 'High': 49877.5, 'Low': 49035.25, 'Close': 49845.81}","{'Open': 49183.8, 'High': 49881.16, 'Low': 49114.02, 'Close': 49832.52}","{'Open': 49171.11, 'High': 49880.82, 'Low': 49000.08, 'Close': 49843.7}"
2021-02-24 16:00:00,"{'Open': 50156.66, 'High': 50156.67, 'Low': 49449.13, 'Close': 49584.9}","{'Open': 49835.01, 'High': 50099.5, 'Low': 49391.22, 'Close': 49487.0}","{'Open': 49847.29, 'High': 50136.83, 'Low': 49432.86, 'Close': 49502.8}","{'Open': 49860.12, 'High': 50149.73, 'Low': 49468.01, 'Close': 49527.94}","{'Open': 49850.0, 'High': 50138.72, 'Low': 49404.95, 'Close': 49513.85}","{'Open': 49890.56, 'High': 50138.01, 'Low': 49432.87, 'Close': 49510.48}","{'Open': 49879.5, 'High': 50169.75, 'Low': 49460.0, 'Close': 49511.5}","{'Open': 49851.6, 'High': 50165.45, 'Low': 49436.7, 'Close': 49508.7}","{'Open': 49866.0, 'High': 50143.5, 'Low': 49382.5, 'Close': 49490.0}","{'Open': 49886.96, 'High': 50158.92, 'Low': 49471.26, 'Close': 49521.11}","{'Open': 49847.66, 'High': 50139.24, 'Low': 49423.82, 'Close': 49518.52}"
2021-02-24 16:30:00,"{'Open': 49537.17, 'High': 49537.17, 'Low': 49537.17, 'Close': 49537.17}","{'Open': 49478.0, 'High': 49834.77, 'Low': 49299.56, 'Close': 49320.33}","{'Open': 49520.12, 'High': 49877.7, 'Low': 49335.81, 'Close': 49341.98}","{'Open': 49518.66, 'High': 49860.09, 'Low': 49360.01, 'Close': 49360.01}","{'Open': 49524.42, 'High': 49882.8, 'Low': 49353.95, 'Close': 49371.5}","{'Open': 49537.49, 'High': 49907.16, 'Low': 49338.66, 'Close': 49393.64}","{'Open': 49526.0, 'High': 49860.0, 'Low': 49380.0, 'Close': 49385.75}","{'Open': 49529.2, 'High': 49892.51, 'Low': 49357.55, 'Close': 49400.0}","{'Open': 49508.0, 'High': 49850.25, 'Low': 49343.0, 'Close': 49362.5}","{'Open': 49539.69, 'High': 49887.59, 'Low': 49355.08, 'Close': 49405.8}","{'Open': 49536.01, 'High': 49892.65, 'Low': 49328.53, 'Close': 49371.52}"
2021-02-24 17:00:00,"{'Open': 49717.23, 'High': 49779.0, 'Low': 49717.23, 'Close': 49779.0}","{'Open': 49313.41, 'High': 49930.0, 'Low': 49313.41, 'Close': 49701.0}","{'Open': 49337.75, 'High': 49978.47, 'Low': 49337.75, 'Close': 49736.04}","{'Open': 49435.14, 'High': 50000.0, 'Low': 49380.08, 'Close': 49740.24}","{'Open': 49367.19, 'High': 49990.68, 'Low': 49367.19, 'Close': 49740.88}","{'Open': 49391.94, 'High': 50016.49, 'Low': 49385.52, 'Close': 49772.89}","{'Open': 49421.92, 'High': 50000.0, 'Low': 49391.62, 'Close': 49760.25}","{'Open': 49400.05, 'High': 50000.0, 'Low': 49400.05, 'Close': 49741.1}","{'Open': 49401.0, 'High': 49981.5, 'Low': 49355.5, 'Close': 49734.23}","{'Open': 49407.81, 'High': 50004.3, 'Low': 49364.96, 'Close': 49744.76}","{'Open': 49368.78, 'High': 49997.49, 'Low': 49354.01, 'Close': 49754.11}"
2021-02-24 17:30:00,"{'Open': 49704.36, 'High': 49731.74, 'Low': 49704.36, 'Close': 49731.74}","{'Open': 49715.0, 'High': 50081.0, 'Low': 49611.35, 'Close': 50081.0}","{'Open': 49767.25, 'High': 50084.5, 'Low': 49657.21, 'Close': 50084.5}","{'Open': 49759.47, 'High': 50063.89, 'Low': 49658.83, 'Close': 50050.18}","{'Open': 49744.14, 'High': 50101.6, 'Low': 49642.76, 'Close': 50096.69}","{'Open': 49771.38, 'High': 50126.6, 'Low': 49647.68, 'Close': 50095.84}","{'Open': 49763.0, 'High': 50105.5, 'Low': 49660.0, 'Close': 50096.0}","{'Open': 49741.1, 'High': 50060.0, 'Low': 49651.68, 'Close': 50060.0}","{'Open': 49731.5, 'High': 50096.25, 'Low': 49616.0, 'Close': 50076.0}","{'Open': 49756.84, 'High': 50094.84, 'Low': 49664.32, 'Close': 50094.84}","{'Open': 49736.75, 'High': 50099.91, 'Low': 49629.06, 'Close': 50089.53}"
2021-02-24 18:00:00,"{'Open': 49600.0, 'High': 49600.0, 'Low': 49600.0, 'Close': 49600.0}","{'Open': 50081.0, 'High': 50089.0, 'Low': 49555.0, 'Close': 49678.0}","{'Open': 50065.13, 'High': 50077.48, 'Low': 49556.27, 'Close': 49678.08}","{'Open': 50071.68, 'High': 50071.68, 'Low': 49572.21, 'Close': 49699.05}","{'Open': 50096.69, 'High': 50103.57, 'Low': 49551.26, 'Close': 49685.15}","{'Open': 50122.58, 'High': 50122.58, 'Low': 49552.45, 'Close': 49690.62}","{'Open': 50095.75, 'High': 50095.75, 'Low': 49546.03, 'Close': 49720.25}","{'Open': 50093.13, 'High': 50095.65, 'Low': 49556.9, 'Close': 49680.0}","{'Open': 50077.5, 'High': 50097.5, 'Low': 49551.0, 'Close': 49683.0}","{'Open': 50112.63, 'High': 50112.63, 'Low': 49569.8, 'Close': 49702.31}","{'Open': 50076.52, 'High': 50084.01, 'Low': 49545.55, 'Close': 49704.48}"
2021-02-24 18:30:00,"{'Open': 49700.0, 'High': 49700.0, 'Low': 49700.0, 'Close': 49700.0}","{'Open': 49677.0, 'High': 49989.0, 'Low': 49590.0, 'Close': 49600.0}","{'Open': 49678.08, 'High': 49997.5, 'Low': 49583.25, 'Close': 49600.14}","{'Open': 49697.71, 'High': 50006.02, 'Low': 49579.82, 'Close': 49585.97}","{'Open': 49685.14, 'High': 50013.71, 'Low': 49600.0, 'Close': 49619.18}","{'Open': 49680.21, 'High': 50033.53, 'Low': 49603.02, 'Close': 49612.0}","{'Open': 49700.33, 'High': 50012.5, 'Low': 49606.25, 'Close': 49612.5}","{'Open': 49676.0, 'High': 49984.0, 'Low': 49611.1, 'Close': 49611.1}","{'Open': 49682.5, 'High': 50044.5, 'Low': 49605.0, 'Close': 49611.0}","{'Open': 49717.85, 'High': 50016.17, 'Low': 49614.19, 'Close': 49622.72}","{'Open': 49687.99, 'High': 50017.72, 'Low': 49596.7, 'Close': 49618.4}"
2021-02-24 19:00:00,"{'Open': 49444.96, 'High': 49444.96, 'Low': 49444.96, 'Close': 49444.96}","{'Open': 49603.09, 'High': 49722.2, 'Low': 49374.0, 'Close': 49428.58}","{'Open': 49601.14, 'High': 49729.51, 'Low': 49370.52, 'Close': 49448.87}","{'Open': 49605.0, 'High': 49695.27, 'Low': 49363.67, 'Close': 49406.14}","{'Open': 49623.4, 'High': 49730.99, 'Low': 49305.63, 'Close': 49474.27}","{'Open': 49612.0, 'High': 49732.31, 'Low': 49362.93, 'Close': 49479.2}","{'Open': 49624.25, 'High': 49735.15, 'Low': 49400.0, 'Close': 49460.0}","{'Open': 49619.1, 'High': 49712.6, 'Low': 49385.8, 'Close': 49456.4}","{'Open': 49628.0, 'High': 49731.5, 'Low': 49359.5, 'Close': 49483.0}","{'Open': 49630.28, 'High': 49719.18, 'Low': 49392.72, 'Close': 49457.47}","{'Open': 49626.64, 'High': 49748.4, 'Low': 49367.7, 'Close': 49451.55}"
2021-02-24 19:30:00,"{'Open': 49444.96, 'High': 49444.96, 'Low': 48997.6, 'Close': 48997.6}","{'Open': 49437.3, 'High': 49437.3, 'Low': 48831.05, 'Close': 48998.0}","{'Open': 49451.57, 'High': 49456.21, 'Low': 48867.08, 'Close': 48982.64}","{'Open': 49430.48, 'High': 49430.48, 'Low': 48865.6, 'Close': 48984.14}","{'Open': 49463.23, 'High': 49463.23, 'Low': 48856.86, 'Close': 48986.46}","{'Open': 49472.89, 'High': 49472.89, 'Low': 48900.0, 'Close': 48974.48}","{'Open': 49460.0, 'High': 49460.0, 'Low': 48893.0, 'Close': 48990.5}","{'Open': 49454.9, 'High': 49456.9, 'Low': 48882.9, 'Close': 48980.4}","{'Open': 49465.5, 'High': 49465.5, 'Low': 48876.5, 'Close': 49001.0}","{'Open': 49446.33, 'High': 49470.54, 'Low': 48888.15, 'Close': 49004.94}","{'Open': 49440.65, 'High': 49440.65, 'Low': 48850.23, 'Close': 48991.68}"
2021-02-24 20:00:00,"{'Open': 49144.07, 'High': 49144.07, 'Low': 49144.07, 'Close': 49144.07}","{'Open': 48997.0, 'High': 49269.38, 'Low': 48755.0, 'Close': 48887.0}","{'Open': 48991.05, 'High': 49272.2, 'Low': 48752.31, 'Close': 48890.44}","{'Open': 48950.8, 'High': 49279.19, 'Low': 48756.92, 'Close': 48880.43}","{'Open': 48986.58, 'High': 49274.19, 'Low': 48768.12, 'Close': 48898.08}","{'Open': 48963.48, 'High': 49255.71, 'Low': 48788.51, 'Close': 48907.76}","{'Open': 48973.0, 'High': 49260.75, 'Low': 48800.25, 'Close': 48920.25}","{'Open': 48980.4, 'High': 49282.05, 'Low': 48770.2, 'Close': 48912.2}","{'Open': 48956.97, 'High': 49270.5, 'Low': 48781.0, 'Close': 48918.0}","{'Open': 48991.88, 'High': 49258.08, 'Low': 48796.75, 'Close': 48911.77}","{'Open': 48971.58, 'High': 49292.71, 'Low': 48769.02, 'Close': 48923.63}"
2021-02-24 20:30:00,"{'Open': 48900.23, 'High': 49279.32, 'Low': 48847.56, 'Close': 49279.32}","{'Open': 48884.0, 'High': 49240.73, 'Low': 48584.93, 'Close': 49157.0}","{'Open': 48890.29, 'High': 49223.15, 'Low': 48604.52, 'Close': 49174.6}","{'Open': 48871.9, 'High': 49241.8, 'Low': 48623.55, 'Close': 49184.99}","{'Open': 48898.08, 'High': 49257.5, 'Low': 48616.05, 'Close': 49177.59}","{'Open': 48906.88, 'High': 49255.52, 'Low': 48640.97, 'Close': 49179.74}","{'Open': 48920.25, 'High': 49216.62, 'Low': 48642.25, 'Close': 49167.0}","{'Open': 48909.7, 'High': 49243.8, 'Low': 48629.31, 'Close': 49167.4}","{'Open': 48886.5, 'High': 49259.5, 'Low': 48637.5, 'Close': 49179.5}","{'Open': 48869.01, 'High': 49206.6, 'Low': 48614.98, 'Close': 49194.0}","{'Open': 48914.43, 'High': 49260.98, 'Low': 48615.55, 'Close': 49171.06}"
2021-02-24 21:00:00,"{'Open': 48844.07, 'High': 48844.07, 'Low': 48378.35, 'Close': 48378.35}","{'Open': 49133.0, 'High': 49167.28, 'Low': 48169.25, 'Close': 48185.0}","{'Open': 49142.58, 'High': 49180.95, 'Low': 48148.72, 'Close': 48171.78}","{'Open': 49122.0, 'High': 49170.68, 'Low': 48188.02, 'Close': 48188.02}","{'Open': 49168.94, 'High': 49168.94, 'Low': 48150.31, 'Close': 48175.47}","{'Open': 49139.04, 'High': 49171.5, 'Low': 48174.22, 'Close': 48218.64}","{'Open': 49131.5, 'High': 49181.88, 'Low': 48192.38, 'Close': 48200.5}","{'Open': 49156.45, 'High': 49162.7, 'Low': 48161.62, 'Close': 48224.7}","{'Open': 49171.25, 'High': 49175.0, 'Low': 48149.5, 'Close': 48225.0}","{'Open': 49104.75, 'High': 49193.77, 'Low': 48198.75, 'Close': 48225.14}","{'Open': 49152.28, 'High': 49191.28, 'Low': 48159.33, 'Close': 48196.08}"
2021-02-24 21:30:00,"{'Open': 48212.04, 'High': 48499.0, 'Low': 48212.04, 'Close': 48499.0}","{'Open': 48185.0, 'High': 48912.25, 'Low': 48155.0, 'Close': 48758.46}","{'Open': 48174.2, 'High': 48893.36, 'Low': 48142.97, 'Close': 48796.12}","{'Open': 48205.28, 'High': 48941.87, 'Low': 48120.0, 'Close': 48787.49}","{'Open': 48183.93, 'High': 48935.04, 'Low': 48129.61, 'Close': 48757.56}","{'Open': 48228.98, 'High': 48968.01, 'Low': 48145.0, 'Close': 48811.21}","{'Open': 48221.5, 'High': 48927.75, 'Low': 48153.75, 'Close': 48798.5}","{'Open': 48207.9, 'High': 48900.0, 'Low': 48157.28, 'Close': 48753.9}","{'Open': 48206.5, 'High': 48908.0, 'Low': 48148.0, 'Close': 48802.5}","{'Open': 48189.34, 'High': 48882.33, 'Low': 48170.42, 'Close': 48798.62}","{'Open': 48203.36, 'High': 48946.4, 'Low': 48130.0, 'Close': 48786.95}"
2021-02-24 22:00:00,"{'Open': 48211.04, 'High': 48284.53, 'Low': 48070.33, 'Close': 48252.47}","{'Open': 48749.12, 'High': 48749.12, 'Low': 48051.7, 'Close': 48710.0}","{'Open': 48744.47, 'High': 48744.47, 'Low': 48061.29, 'Close': 48696.32}","{'Open': 48731.15, 'High': 48757.19, 'Low': 48084.82, 'Close': 48689.71}","{'Open': 48756.2, 'High': 48756.2, 'Low': 48081.68, 'Close': 48708.97}","{'Open': 48790.49, 'High': 48790.49, 'Low': 48114.21, 'Close': 48728.78}","{'Open': 48765.0, 'High': 48765.25, 'Low': 48100.25, 'Close': 48699.0}","{'Open': 48748.6, 'High': 48748.6, 'Low': 48075.0, 'Close': 48699.7}","{'Open': 48375.75, 'High': 48723.5, 'Low': 48036.5, 'Close': 48684.0}","{'Open': 48737.81, 'High': 48737.81, 'Low': 48087.26, 'Close': 48703.53}","{'Open': 48768.54, 'High': 48770.64, 'Low': 48075.85, 'Close': 48712.35}"
2021-02-24 22:30:00,"{'Open': 48864.19, 'High': 48864.19, 'Low': 48864.19, 'Close': 48864.19}","{'Open': 48710.98, 'High': 48963.25, 'Low': 48505.94, 'Close': 48881.5}","{'Open': 48700.29, 'High': 48945.74, 'Low': 48501.52, 'Close': 48852.09}","{'Open': 48698.25, 'High': 48972.01, 'Low': 48496.09, 'Close': 48887.82}","{'Open': 48710.06, 'High': 48987.37, 'Low': 48501.82, 'Close': 48856.05}","{'Open': 48732.3, 'High': 49004.72, 'Low': 48520.71, 'Close': 48894.23}","{'Open': 48720.0, 'High': 48975.0, 'Low': 48534.81, 'Close': 48833.25}","{'Open': 48699.8, 'High': 48987.04, 'Low': 48517.0, 'Close': 48886.45}","{'Open': 48697.5, 'High': 48995.5, 'Low': 48489.0, 'Close': 48881.0}","{'Open': 48717.2, 'High': 48987.86, 'Low': 48502.15, 'Close': 48894.64}","{'Open': 48712.8, 'High': 48991.47, 'Low': 48524.43, 'Close': 48843.17}"
2021-02-24 23:00:00,NO TRADES,"{'Open': 48840.0, 'High': 49527.4, 'Low': 48779.49, 'Close': 49341.33}","{'Open': 48829.4, 'High': 49545.44, 'Low': 48775.51, 'Close': 49331.09}","{'Open': 48858.28, 'High': 49535.88, 'Low': 48794.66, 'Close': 49343.39}","{'Open': 48842.66, 'High': 49547.19, 'Low': 48777.89, 'Close': 49359.99}","{'Open': 48852.32, 'High': 49578.07, 'Low': 48786.49, 'Close': 49344.04}","{'Open': 48775.0, 'High': 49533.25, 'Low': 48775.0, 'Close': 49355.25}","{'Open': 48875.1, 'High': 49500.0, 'Low': 48788.5, 'Close': 49330.8}","{'Open': 48843.0, 'High': 49548.0, 'Low': 48780.0, 'Close': 49355.0}","{'Open': 48801.95, 'High': 49538.97, 'Low': 48772.51, 'Close': 49279.29}","{'Open': 48831.81, 'High': 49548.62, 'Low': 48798.61, 'Close': 49353.37}"
2021-02-24 23:30:00,"{'Open': 49603.44, 'High': 49712.15, 'Low': 49603.44, 'Close': 49712.15}","{'Open': 49353.65, 'High': 49746.67, 'Low': 49353.65, 'Close': 49714.5}","{'Open': 49331.6, 'High': 49770.84, 'Low': 49331.6, 'Close': 49714.5}","{'Open': 49421.54, 'High': 49775.15, 'Low': 49413.49, 'Close': 49742.75}","{'Open': 49362.38, 'High': 49784.53, 'Low': 49362.38, 'Close': 49737.82}","{'Open': 49409.24, 'High': 49788.44, 'Low': 49401.74, 'Close': 49769.56}","{'Open': 49360.0, 'High': 49766.62, 'Low': 49360.0, 'Close': 49753.5}","{'Open': 49366.8, 'High': 49807.87, 'Low': 49356.3, 'Close': 49727.7}","{'Open': 49377.17, 'High': 49792.0, 'Low': 49375.5, 'Close': 49767.0}","{'Open': 49399.58, 'High': 49786.94, 'Low': 49370.23, 'Close': 49724.93}","{'Open': 49359.77, 'High': 49774.85, 'Low': 49359.77, 'Close': 49754.0}"
